Cell,Cyc,Type,Delta,v,q,T,t_remain
Cell3,cyc6500,C1ch,2150,4.026341,442.34766253259284,40.646626,560
Cell3,cyc6500,C1ch,2200,4.0400167,452.63486904486433,40.596722,510
Cell3,cyc6500,C1ch,2250,4.0541329,462.9221067982076,40.609188,460
Cell3,cyc6500,C1ch,2300,4.0688915,473.2092599796652,40.684104999999995,410
Cell3,cyc6500,C1ch,2350,4.0841712999999995,483.49645722441284,40.646626,360
Cell3,cyc6500,C1ch,2400,4.0995312,493.7835890854187,40.646626,310
Cell3,cyc6500,C1ch,2450,4.1150112000000005,504.07072468529253,40.65913,260
Cell3,cyc6500,C1ch,2500,4.1304917,514.3577919879082,40.671597,210
Cell3,cyc6500,C1ch,2550,4.146412799999999,524.6449388877496,40.684104999999995,160
Cell3,cyc6500,C1ch,2600,4.1624146,534.9320637479926,40.609188,110
Cell3,cyc6500,C1ch,2650,4.1790981,545.2192177030437,40.646626,60
Cell3,cyc6500,C1ch,2700,4.196623799999999,555.5063580307617,40.65913,10
Cell3,cyc6500,C1ch,2710,4.199872,557.3780737668898,40.621693,0
Cell3,cyc6600,C1ch,0,2.7432449,0.0,41.033588,2701
Cell3,cyc6600,C1ch,50,3.2612317,10.27744607839282,41.120971999999995,2651
Cell3,cyc6600,C1ch,100,3.3950595999999997,20.56523141215007,40.958714,2601
Cell3,cyc6600,C1ch,150,3.4836099000000003,30.8531780051473,40.821388,2551
Cell3,cyc6600,C1ch,200,3.5501027,41.14111834401111,40.621693,2501
Cell3,cyc6600,C1ch,250,3.6021984,51.4290660384284,40.584216999999995,2451
Cell3,cyc6600,C1ch,300,3.6408989000000003,61.717011981730145,40.596722,2401
Cell3,cyc6600,C1ch,350,3.6700546999999997,72.00494486361015,40.534309,2351
Cell3,cyc6600,C1ch,400,3.6936359,82.29277721136475,40.52180900000001,2301
Cell3,cyc6600,C1ch,450,3.7133672,92.58061587890964,40.496876,2251
Cell3,cyc6600,C1ch,500,3.730211,102.8684822118259,40.372017,2201
Cell3,cyc6600,C1ch,550,3.7436862,113.1563735329183,40.384521,2151
Cell3,cyc6600,C1ch,600,3.7554366999999997,123.444242566491,40.35955,2101
Cell3,cyc6600,C1ch,650,3.7663050000000013,133.7321066163059,40.35955,2051
Cell3,cyc6600,C1ch,700,3.7759699999999996,144.01998557656518,40.247196,2001
Cell3,cyc6600,C1ch,750,3.7851138,154.30786437397938,40.247196,1951
Cell3,cyc6600,C1ch,800,3.7934957000000002,164.5957287466871,40.197292,1901
Cell3,cyc6600,C1ch,850,3.801717,174.8835985839505,40.134884,1851
Cell3,cyc6600,C1ch,900,3.8096976000000002,185.17146367524552,40.109909,1801
Cell3,cyc6600,C1ch,950,3.8172773999999996,195.459310106703,40.072475,1751
Cell3,cyc6600,C1ch,1000,3.8243358,205.74715641248585,40.072475,1701
Cell3,cyc6600,C1ch,1050,3.8315144,216.03501021525398,40.109909,1651
Cell3,cyc6600,C1ch,1100,3.8382921000000003,226.32283983389286,40.097408,1601
Cell3,cyc6600,C1ch,1150,3.8452300999999998,236.6106458417392,40.034996,1551
Cell3,cyc6600,C1ch,1200,3.8517671,246.898416739095,40.059967,1501
Cell3,cyc6600,C1ch,1250,3.8585045,257.1861824055684,40.122375,1451
Cell3,cyc6600,C1ch,1300,3.8649614000000003,267.473735105011,40.23473,1401
Cell3,cyc6600,C1ch,1350,3.8715787000000006,277.7612693827888,40.20975900000001,1351
Cell3,cyc6600,C1ch,1400,3.8789577000000004,288.0488187305705,40.197292,1301
Cell3,cyc6600,C1ch,1450,3.8862567,298.33635765696886,40.23473,1251
Cell3,cyc6600,C1ch,1500,3.8941171000000003,308.6238338183254,40.259705,1201
Cell3,cyc6600,C1ch,1550,3.9018974,318.9113871644762,40.309605,1151
Cell3,cyc6600,C1ch,1600,3.9101187999999993,329.198867113661,40.372017,1101
Cell3,cyc6600,C1ch,1650,3.9187812999999996,339.4863832300822,40.421959,1051
Cell3,cyc6600,C1ch,1700,3.9278851,349.7739124592659,40.434425,1001
Cell3,cyc6600,C1ch,1750,3.9370288999999996,360.06148172792564,40.434425,951
Cell3,cyc6600,C1ch,1800,3.9467741999999997,370.3490004282804,40.546776,901
Cell3,cyc6600,C1ch,1850,3.9569205999999997,380.63657879735314,40.471901,851
Cell3,cyc6600,C1ch,1900,3.9675882000000007,390.9241474500868,40.471901,801
Cell3,cyc6600,C1ch,1950,3.9788574999999997,401.21175334310914,40.546776,751
Cell3,cyc6600,C1ch,2000,3.9905679,411.499323806522,40.546776,701
Cell3,cyc6600,C1ch,2050,4.0025992,421.7867872920397,40.55928400000001,651
Cell3,cyc6600,C1ch,2100,4.015192,432.07420394841864,40.55928400000001,601
Cell3,cyc6600,C1ch,2150,4.028707,442.36163013392127,40.609188,551
Cell3,cyc6600,C1ch,2200,4.0425029000000015,452.64911131481244,40.609188,501
Cell3,cyc6600,C1ch,2250,4.0565394999999995,462.9365861908738,40.621693,451
Cell3,cyc6600,C1ch,2300,4.0716186,473.2240531872355,40.596722,401
Cell3,cyc6600,C1ch,2350,4.0868182,483.51148955753234,40.696571,351
Cell3,cyc6600,C1ch,2400,4.102098000000002,493.7989197936876,40.734004999999996,301
Cell3,cyc6600,C1ch,2450,4.1177788,504.0864106165974,40.671597,251
Cell3,cyc6600,C1ch,2500,4.133379,514.3738861123114,40.671597,201
Cell3,cyc6600,C1ch,2550,4.1489396,524.6613808366936,40.646626,151
Cell3,cyc6600,C1ch,2600,4.1653023000000005,534.9488199485982,40.671597,101
Cell3,cyc6600,C1ch,2650,4.1820259,545.2363038022969,40.55928400000001,51
Cell3,cyc6600,C1ch,2700,4.1997919,555.523694134084,40.584216999999995,1
Cell3,cyc6600,C1ch,2701,4.2001529,555.6053352348259,40.609188,0
Cell3,cyc6700,C1ch,0,2.7432115,0.0,41.108505,2703
Cell3,cyc6700,C1ch,50,3.2574685000000003,10.27687118114911,41.058559,2653
Cell3,cyc6700,C1ch,100,3.3959887,20.56416602566889,40.958714,2603
Cell3,cyc6700,C1ch,150,3.4901536,30.851457519155076,40.87133,2553
Cell3,cyc6700,C1ch,200,3.5627421999999997,41.13877025472366,40.746513,2503
Cell3,cyc6700,C1ch,250,3.6211741,51.42605926753087,40.609188,2453
Cell3,cyc6700,C1ch,300,3.6666925000000004,61.713334950545,40.509342,2403
Cell3,cyc6700,C1ch,350,3.6954472000000003,72.00077361924956,40.509342,2353
Cell3,cyc6700,C1ch,400,3.7140155,82.2883136480039,40.546776,2303
Cell3,cyc6700,C1ch,450,3.7278917000000003,92.57603260655084,40.409492,2253
Cell3,cyc6700,C1ch,500,3.7394016000000003,102.863786048581,40.396988,2203
Cell3,cyc6700,C1ch,550,3.7492671000000004,113.1515368392881,40.284672,2153
Cell3,cyc6700,C1ch,600,3.7590125,123.43928417707741,40.309605,2103
Cell3,cyc6700,C1ch,650,3.7680358999999997,133.72704173490482,40.284672,2053
Cell3,cyc6700,C1ch,700,3.7772598,144.014789891243,40.122375,2003
Cell3,cyc6700,C1ch,750,3.7859225,154.3025452944581,40.172321000000004,1953
Cell3,cyc6700,C1ch,800,3.7941036,164.59030871432918,40.072475,1903
Cell3,cyc6700,C1ch,850,3.8018839,174.87809102658852,40.084942,1853
Cell3,cyc6700,C1ch,900,3.8096242,185.1658750390701,40.047501000000004,1803
Cell3,cyc6700,C1ch,950,3.8172437999999995,195.45366039572232,40.059967,1753
Cell3,cyc6700,C1ch,1000,3.8249841,205.74146457921768,40.022529999999996,1703
Cell3,cyc6700,C1ch,1050,3.8329246,216.0292637441821,40.034996,1653
Cell3,cyc6700,C1ch,1100,3.8403039,226.3170699389589,39.985092,1603
Cell3,cyc6700,C1ch,1150,3.8475224999999997,236.6048514472665,40.072475,1553
Cell3,cyc6700,C1ch,1200,3.8547814,246.8926439969194,40.059967,1503
Cell3,cyc6700,C1ch,1250,3.8616392999999998,257.1804520777062,40.072475,1453
Cell3,cyc6700,C1ch,1300,3.8687377,267.4682737127533,40.134884,1403
Cell3,cyc6700,C1ch,1350,3.8756356,277.75609344031267,40.134884,1353
Cell3,cyc6700,C1ch,1400,3.8827743999999997,288.0438897266388,40.184788,1303
Cell3,cyc6700,C1ch,1450,3.8899128,298.3316686741656,40.172321000000004,1253
Cell3,cyc6700,C1ch,1500,3.8976932,308.6194604324426,40.284672,1203
Cell3,cyc6700,C1ch,1550,3.9053128,318.9072597926958,40.35955,1153
Cell3,cyc6700,C1ch,1600,3.9134540999999996,329.1950642371708,40.347084,1103
Cell3,cyc6700,C1ch,1650,3.9217956,339.4828869374067,40.421959,1053
Cell3,cyc6700,C1ch,1700,3.9305383999999997,349.77072898658065,40.509342,1003
Cell3,cyc6700,C1ch,1750,3.9394817000000004,360.0585171461775,40.52180900000001,953
Cell3,cyc6700,C1ch,1800,3.9490665999999996,370.3463207618595,40.471901,903
Cell3,cyc6700,C1ch,1850,3.9587317000000004,380.63415244314416,40.534309,853
Cell3,cyc6700,C1ch,1900,3.9691187999999995,390.9219874537473,40.534309,803
Cell3,cyc6700,C1ch,1950,3.9799868999999997,401.20982943364965,40.584216999999995,753
Cell3,cyc6700,C1ch,2000,3.9911760999999997,411.4976726411895,40.534309,703
Cell3,cyc6700,C1ch,2050,4.0030069,421.785514277966,40.534309,653
Cell3,cyc6700,C1ch,2100,4.0155997,432.0733595199466,40.584216999999995,603
Cell3,cyc6700,C1ch,2150,4.0284328,442.3612309409706,40.621693,553
Cell3,cyc6700,C1ch,2200,4.0419078,452.64908456148436,40.671597,503
Cell3,cyc6700,C1ch,2250,4.0561447,462.9369340276269,40.721539,453
Cell3,cyc6700,C1ch,2300,4.0704622000000015,473.2247688572303,40.771484,403
Cell3,cyc6700,C1ch,2350,4.0854211000000005,483.51260288165616,40.75898,353
Cell3,cyc6700,C1ch,2400,4.1007009,493.80043700300087,40.783951,303
Cell3,cyc6700,C1ch,2450,4.1160607,504.0882516082967,40.671597,253
Cell3,cyc6700,C1ch,2500,4.131380600000001,514.3760751227044,40.771484,203
Cell3,cyc6700,C1ch,2550,4.147462399999998,524.6638852502475,40.75898,153
Cell3,cyc6700,C1ch,2600,4.1638651,534.9516894326274,40.696571,103
Cell3,cyc6700,C1ch,2650,4.180789,545.2394847864414,40.671597,53
Cell3,cyc6700,C1ch,2700,4.198875900000001,555.5271814812419,40.684104999999995,3
Cell3,cyc6700,C1ch,2703,4.199958799999999,556.1283910736762,40.709038,0
Cell3,cyc6800,C1ch,0,2.7432916,0.0,41.083529999999996,2701
Cell3,cyc6800,C1ch,50,3.2505705000000003,10.27769292722485,41.083529999999996,2651
Cell3,cyc6800,C1ch,100,3.3870052999999998,20.56560729420895,40.971176,2601
Cell3,cyc6800,C1ch,150,3.4784832000000003,30.85353715706973,40.808921999999995,2551
Cell3,cyc6800,C1ch,200,3.5485854,41.141492115436975,40.609188,2501
Cell3,cyc6800,C1ch,250,3.6039692999999997,51.429429136721296,40.484367,2451
Cell3,cyc6800,C1ch,300,3.6456777999999996,61.71737435098861,40.44693,2401
Cell3,cyc6800,C1ch,350,3.6756358000000002,72.00530235717687,40.396988,2351
Cell3,cyc6800,C1ch,400,3.6986957,82.29324919813284,40.44693,2301
Cell3,cyc6800,C1ch,450,3.7169833,92.58119455791812,40.409492,2251
Cell3,cyc6800,C1ch,500,3.7325437000000004,102.8691404549857,40.396988,2201
Cell3,cyc6800,C1ch,550,3.745738,113.1570966399494,40.322113,2151
Cell3,cyc6800,C1ch,600,3.7570474000000003,123.44504881142772,40.347084,2101
Cell3,cyc6800,C1ch,650,3.7675947999999995,133.7329852381583,40.222263,2051
Cell3,cyc6800,C1ch,700,3.7773402000000003,144.0209394029261,40.197292,2001
Cell3,cyc6800,C1ch,750,3.7856817000000014,154.3089055704134,40.109909,1951
Cell3,cyc6800,C1ch,800,3.7943040999999997,164.5968600008672,40.097408,1901
Cell3,cyc6800,C1ch,850,3.8021245,174.8848198756027,40.084942,1851
Cell3,cyc6800,C1ch,900,3.8096642,185.17276772268931,40.034996,1801
Cell3,cyc6800,C1ch,950,3.8172437999999995,195.4607300032035,40.072475,1751
Cell3,cyc6800,C1ch,1000,3.8246231,205.7486820301776,40.010063,1701
Cell3,cyc6800,C1ch,1050,3.8317214999999996,216.03663762372082,39.997559,1651
Cell3,cyc6800,C1ch,1100,3.83886,226.32455183699798,39.997559,1601
Cell3,cyc6800,C1ch,1150,3.8459184,236.61241531763957,40.034996,1551
Cell3,cyc6800,C1ch,1200,3.8523351999999997,246.90028000944355,40.084942,1501
Cell3,cyc6800,C1ch,1250,3.8591127,257.1881484764065,40.084942,1451
Cell3,cyc6800,C1ch,1300,3.86573,267.4759904202847,40.097408,1401
Cell3,cyc6800,C1ch,1350,3.8729888999999997,277.7638462634752,40.20975900000001,1351
Cell3,cyc6800,C1ch,1400,3.8799269,288.0517215135871,40.247196,1301
Cell3,cyc6800,C1ch,1450,3.8872659,298.33959723911215,40.309605,1251
Cell3,cyc6800,C1ch,1500,3.8947654000000003,308.6274608044162,40.334579,1201
Cell3,cyc6800,C1ch,1550,3.9026258,318.9153247061157,40.396988,1151
Cell3,cyc6800,C1ch,1600,3.9106066,329.203169809428,40.309605,1101
Cell3,cyc6800,C1ch,1650,3.919229,339.49101603562764,40.347084,1051
Cell3,cyc6800,C1ch,1700,3.9280519,349.7788535347596,40.421959,1001
Cell3,cyc6800,C1ch,1750,3.9372759,360.0666684709878,40.434425,951
Cell3,cyc6800,C1ch,1800,3.9469812000000006,370.3545528916593,40.546776,901
Cell3,cyc6800,C1ch,1850,3.957207700000001,380.64261541773817,40.534309,851
Cell3,cyc6800,C1ch,1900,3.9676349,390.9306919171822,40.571751,801
Cell3,cyc6800,C1ch,1950,3.9785032,401.2187712350464,40.55928400000001,751
Cell3,cyc6800,C1ch,2000,3.990334,411.5068660586175,40.584216999999995,701
Cell3,cyc6800,C1ch,2050,4.002285,421.79494659916185,40.596722,651
Cell3,cyc6800,C1ch,2100,4.0152388,432.0829990771009,40.671597,601
Cell3,cyc6800,C1ch,2150,4.0282326,442.37101579362997,40.634159000000004,551
Cell3,cyc6800,C1ch,2200,4.0418677,452.6590480136448,40.646626,501
Cell3,cyc6800,C1ch,2250,4.0565057,462.946981288581,40.65913,451
Cell3,cyc6800,C1ch,2300,4.0710635,473.23489143277646,40.684104999999995,401
Cell3,cyc6800,C1ch,2350,4.086463899999999,483.52279377566526,40.634159000000004,351
Cell3,cyc6800,C1ch,2400,4.1020241,493.8106964924248,40.746513,301
Cell3,cyc6800,C1ch,2450,4.1174645,504.0986056585219,40.621693,251
Cell3,cyc6800,C1ch,2500,4.1330647,514.3865171350234,40.646626,201
Cell3,cyc6800,C1ch,2550,4.1488256,524.6744262220662,40.646626,151
Cell3,cyc6800,C1ch,2600,4.1651483,534.9623295681594,40.621693,101
Cell3,cyc6800,C1ch,2650,4.1821928,545.2501741010843,40.621693,51
Cell3,cyc6800,C1ch,2700,4.1996379,555.5380127634244,40.646626,1
Cell3,cyc6800,C1ch,2701,4.199958799999999,555.6865693176168,40.609188,0
Cell3,cyc6900,C1ch,0,2.7429707000000003,0.0,41.033588,2693
Cell3,cyc6900,C1ch,50,3.2528565,10.278101543536401,41.058559,2643
Cell3,cyc6900,C1ch,100,3.3886898000000003,20.56643869766373,40.908768,2593
Cell3,cyc6900,C1ch,150,3.4799669,30.854797995220398,40.87133,2543
Cell3,cyc6900,C1ch,200,3.5492671000000002,41.143160109922405,40.65913,2493
Cell3,cyc6900,C1ch,250,3.6038492,51.43153609370061,40.621693,2443
Cell3,cyc6900,C1ch,300,3.6443943999999995,61.71993297962612,40.509342,2393
Cell3,cyc6900,C1ch,350,3.6739513999999995,72.00829966724142,40.509342,2343
Cell3,cyc6900,C1ch,400,3.6975327000000004,82.29669914916822,40.434425,2293
Cell3,cyc6900,C1ch,450,3.7167025000000002,92.58510615679424,40.45939600000001,2243
Cell3,cyc6900,C1ch,500,3.7323031,102.8734895122155,40.434425,2193
Cell3,cyc6900,C1ch,550,3.7455776,113.1618836513011,40.434425,2143
Cell3,cyc6900,C1ch,600,3.7577693,123.45028863496401,40.347084,2093
Cell3,cyc6900,C1ch,650,3.7676749,133.7386915644311,40.309605,2043
Cell3,cyc6900,C1ch,700,3.7775407,144.0270791572791,40.309605,1993
Cell3,cyc6900,C1ch,750,3.7863235,154.3154193283573,40.159855,1943
Cell3,cyc6900,C1ch,800,3.7946651,164.6037324928606,40.14735,1893
Cell3,cyc6900,C1ch,850,3.802325,174.8920482483673,40.159855,1843
Cell3,cyc6900,C1ch,900,3.8105062999999997,185.18035548346455,40.14735,1793
Cell3,cyc6900,C1ch,950,3.8177652,195.46869436955944,40.072475,1743
Cell3,cyc6900,C1ch,1000,3.8255455,205.7570068721059,40.022529999999996,1693
Cell3,cyc6900,C1ch,1050,3.8326839999999995,216.0453294561716,40.097408,1643
Cell3,cyc6900,C1ch,1100,3.8395419,226.3336533227081,40.034996,1593
Cell3,cyc6900,C1ch,1150,3.8465199,236.62195325037467,40.084942,1543
Cell3,cyc6900,C1ch,1200,3.8530568999999995,246.9102302326949,40.047501000000004,1493
Cell3,cyc6900,C1ch,1250,3.8598347,257.1984042978092,40.084942,1443
Cell3,cyc6900,C1ch,1300,3.8662915,267.4865046316613,40.109909,1393
Cell3,cyc6900,C1ch,1350,3.8735904999999997,277.7746156760881,40.172321000000004,1343
Cell3,cyc6900,C1ch,1400,3.880729,288.0627414508277,40.247196,1293
Cell3,cyc6900,C1ch,1450,3.8881083,298.35083558809237,40.197292,1243
Cell3,cyc6900,C1ch,1500,3.8956077000000007,308.63890662160753,40.409492,1193
Cell3,cyc6900,C1ch,1550,3.9039092000000006,318.9269863478309,40.347084,1143
Cell3,cyc6900,C1ch,1600,3.9117696000000004,329.215063694263,40.384521,1093
Cell3,cyc6900,C1ch,1650,3.9205525000000003,339.5031703808747,40.484367,1043
Cell3,cyc6900,C1ch,1700,3.9293754,349.791176866138,40.44693,993
Cell3,cyc6900,C1ch,1750,3.9385992999999995,360.07915815098914,40.484367,943
Cell3,cyc6900,C1ch,1800,3.9485852999999995,370.3671287769182,40.509342,893
Cell3,cyc6900,C1ch,1850,3.9588921000000004,380.6551143900062,40.596722,843
Cell3,cyc6900,C1ch,1900,3.9696,390.9431098500655,40.571751,793
Cell3,cyc6900,C1ch,1950,3.9803882000000006,401.23108972914804,40.546776,743
Cell3,cyc6900,C1ch,2000,3.9923792000000002,411.5190682293345,40.546776,693
Cell3,cyc6900,C1ch,2050,4.004571,421.8070587023062,40.596722,643
Cell3,cyc6900,C1ch,2100,4.0172038,432.0950419077336,40.634159000000004,593
Cell3,cyc6900,C1ch,2150,4.0306787,442.3830269774458,40.621693,543
Cell3,cyc6900,C1ch,2200,4.0445147000000015,452.6710011492157,40.634159000000004,493
Cell3,cyc6900,C1ch,2250,4.0589123,462.95894616265366,40.646626,443
Cell3,cyc6900,C1ch,2300,4.0741115,473.246904639328,40.671597,393
Cell3,cyc6900,C1ch,2350,4.0891509,483.5348673112182,40.671597,343
Cell3,cyc6900,C1ch,2400,4.1045508,493.822819675883,40.646626,293
Cell3,cyc6900,C1ch,2450,4.1201514999999995,504.11078424599543,40.609188,243
Cell3,cyc6900,C1ch,2500,4.1358323,514.3987179724189,40.646626,193
Cell3,cyc6900,C1ch,2550,4.1516733,524.6866080109999,40.684104999999995,143
Cell3,cyc6900,C1ch,2600,4.1677952000000005,534.974491080563,40.684104999999995,93
Cell3,cyc6900,C1ch,2650,4.184879799999999,545.2623718987936,40.684104999999995,43
Cell3,cyc6900,C1ch,2693,4.1998386,553.9327553975932,40.596722,0
Cell3,cyc7000,C1ch,0,2.744174,0.0,41.095997,2679
Cell3,cyc7000,C1ch,50,3.2601554,10.27745169371743,41.108505,2629
Cell3,cyc7000,C1ch,100,3.3992772000000007,20.56540313901975,40.908768,2579
Cell3,cyc7000,C1ch,150,3.4932015,30.853352619492,40.808921999999995,2529
Cell3,cyc7000,C1ch,200,3.5659907,41.14129994769839,40.709038,2479
Cell3,cyc7000,C1ch,250,3.6244226000000004,51.4294836313769,40.65913,2429
Cell3,cyc7000,C1ch,300,3.6693394,61.71788060996374,40.496876,2379
Cell3,cyc7000,C1ch,350,3.6976127999999995,72.00627037682301,40.55928400000001,2329
Cell3,cyc7000,C1ch,400,3.7161809999999997,82.29465626023567,40.45939600000001,2279
Cell3,cyc7000,C1ch,450,3.7302177000000003,92.583056000782,40.45939600000001,2229
Cell3,cyc7000,C1ch,500,3.7416472,102.87146602676269,40.396988,2179
Cell3,cyc7000,C1ch,550,3.7517536,113.1598649915352,40.23473,2129
Cell3,cyc7000,C1ch,600,3.7610978999999998,123.4482758102104,40.284672,2079
Cell3,cyc7000,C1ch,650,3.7702417,133.7366890980928,40.247196,2029
Cell3,cyc7000,C1ch,700,3.7794256,144.02510570560293,40.084942,1979
Cell3,cyc7000,C1ch,750,3.7882886,154.3135126162271,40.072475,1929
Cell3,cyc7000,C1ch,800,3.7962294,164.6019235470437,40.072475,1879
Cell3,cyc7000,C1ch,850,3.8043303,174.89034628295138,40.022529999999996,1829
Cell3,cyc7000,C1ch,900,3.8120703999999996,185.178764425699,40.047501000000004,1779
Cell3,cyc7000,C1ch,950,3.8198507000000004,195.4671919472444,39.960121,1729
Cell3,cyc7000,C1ch,1000,3.8277512000000002,205.75561856305518,39.997559,1679
Cell3,cyc7000,C1ch,1050,3.835371,216.0440367762138,40.010063,1629
Cell3,cyc7000,C1ch,1100,3.8430309,226.332470291208,39.997559,1579
Cell3,cyc7000,C1ch,1150,3.850771,236.6208643976432,40.047501000000004,1529
Cell3,cyc7000,C1ch,1200,3.8576288,246.9092831603766,40.109909,1479
Cell3,cyc7000,C1ch,1250,3.8648477,257.197700758338,40.010063,1429
Cell3,cyc7000,C1ch,1300,3.8720665000000003,267.4860851965773,40.109909,1379
Cell3,cyc7000,C1ch,1350,3.8789644,277.77449373687057,40.134884,1329
Cell3,cyc7000,C1ch,1400,3.8863835,288.06287936087034,40.14735,1279
Cell3,cyc7000,C1ch,1450,3.8939233,298.3512500424669,40.172321000000004,1229
Cell3,cyc7000,C1ch,1500,3.9017036,308.63962975408265,40.272166999999996,1179
Cell3,cyc7000,C1ch,1550,3.9094036,318.9280369635654,40.309605,1129
Cell3,cyc7000,C1ch,1600,3.9175446000000003,329.21644239326304,40.259705,1079
Cell3,cyc7000,C1ch,1650,3.9263275,339.50483064705065,40.384521,1029
Cell3,cyc7000,C1ch,1700,3.9350302000000004,349.79322275408265,40.45939600000001,979
Cell3,cyc7000,C1ch,1750,3.9442942000000003,360.08163247124565,40.384521,929
Cell3,cyc7000,C1ch,1800,3.9538391,370.3700319674852,40.471901,879
Cell3,cyc7000,C1ch,1850,3.9641057999999996,380.65841940048216,40.471901,829
Cell3,cyc7000,C1ch,1900,3.9747733999999997,390.9468188595514,40.484367,779
Cell3,cyc7000,C1ch,1950,3.9858022000000006,401.2352048651258,40.509342,729
Cell3,cyc7000,C1ch,2000,3.9973521,411.5235955632528,40.596722,679
Cell3,cyc7000,C1ch,2050,4.0094233,421.811995117208,40.646626,629
Cell3,cyc7000,C1ch,2100,4.0218558,432.1003782325405,40.684104999999995,579
Cell3,cyc7000,C1ch,2150,4.0350499,442.3887853023614,40.634159000000004,529
Cell3,cyc7000,C1ch,2200,4.049046499999998,452.6771924170498,40.634159000000004,479
Cell3,cyc7000,C1ch,2250,4.0632033,462.9656011311036,40.646626,429
Cell3,cyc7000,C1ch,2300,4.0779214,473.25399714940386,40.621693,379
Cell3,cyc7000,C1ch,2350,4.0930409,483.5423894110074,40.684104999999995,329
Cell3,cyc7000,C1ch,2400,4.1083207,493.8307846484986,40.721539,279
Cell3,cyc7000,C1ch,2450,4.1235599999999994,504.11918328843177,40.634159000000004,229
Cell3,cyc7000,C1ch,2500,4.1394014,514.4075649596863,40.709038,179
Cell3,cyc7000,C1ch,2550,4.1556435,524.695979064548,40.75898,129
Cell3,cyc7000,C1ch,2600,4.1724873,534.9844136089613,40.696571,79
Cell3,cyc7000,C1ch,2650,4.1897721,545.2728057480164,40.709038,29
Cell3,cyc7000,C1ch,2679,4.200079,551.0498874523112,40.634159000000004,0
Cell3,cyc7100,C1ch,0,2.7437327000000002,0.0,41.021122,2679
Cell3,cyc7100,C1ch,50,3.2525758999999996,10.27807771297386,41.108505,2629
Cell3,cyc7100,C1ch,100,3.3892510000000002,20.566410581012512,40.933743,2579
Cell3,cyc7100,C1ch,150,3.4803678999999996,30.85479090408516,40.821388,2529
Cell3,cyc7100,C1ch,200,3.5505904999999998,41.14318939365154,40.621693,2479
Cell3,cyc7100,C1ch,250,3.6053731,51.431596611994635,40.55928400000001,2429
Cell3,cyc7100,C1ch,300,3.6463997000000004,61.71999482851366,40.45939600000001,2379
Cell3,cyc7100,C1ch,350,3.6758763999999995,72.00834208426454,40.496876,2329
